DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201013331,09/20/2020 12:00:00 AM,09/14/2020 12:00:00 AM,2030,10,West Valley,1049,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 0216 0329 1420,0,M,W,144.0,GOLF COURSE*,,,IC,Invest Cont,341.0,,,,6300    WOODLEY                      AV,,34.1822,-118.4836
201813922,07/13/2020 12:00:00 AM,06/08/2020 12:00:00 AM,100,18,Southeast,1842,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0603 0359 0432 0421 0445,62,M,H,501.0,SINGLE FAMILY DWELLING,304.0,CLUB/BAT,IC,Invest Cont,230.0,,,,100 E  109TH                        ST,,33.9374,-118.2739
200906642,02/28/2020 12:00:00 AM,02/26/2020 12:00:00 AM,2200,9,Van Nuys,906,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 1300,29,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,14200    VALERIO                      ST,,34.2048,-118.4426
231606073,03/07/2023 12:00:00 AM,03/07/2023 12:00:00 AM,1015,16,Foothill,1657,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 1277,54,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,10100    HILLHAVEN                    AV,,34.2523,-118.2898
221113995,09/17/2022 12:00:00 AM,09/17/2022 12:00:00 AM,700,11,Northeast,1163,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1300 1900,36,M,W,101.0,STREET,,,IC,Invest Cont,341.0,,,,1200 N  NEW HAMPSHIRE                AV,,34.0935,-118.2932
200107710,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,100,1,Central,171,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 1234,26,F,H,733.0,BAR/SPORTS BAR (OPEN DAY & NIGHT),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,800 W  OLYMPIC                      BL,,34.045,-118.264
221414946,08/11/2022 12:00:00 AM,08/09/2022 12:00:00 AM,1719,14,Pacific,1467,2,354,THEFT OF IDENTITY,0377,46,F,O,412.0,"ELECTRONICS STORE (IE:RADIO SHACK, ETC.)",,,IC,Invest Cont,354.0,,,,6000 W  CENTER                       DR,,33.9758,-118.3886
210618673,11/06/2021 12:00:00 AM,11/06/2021 12:00:00 AM,1730,6,Hollywood,649,2,901,VIOLATION OF RESTRAINING ORDER,0913 2038 0561,0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901.0,,,,1500 N  HARVARD                      BL,,34.0981,-118.3043
201708823,05/02/2020 12:00:00 AM,05/01/2020 12:00:00 AM,2000,17,Devonshire,1729,1,330,BURGLARY FROM VEHICLE,0344 1609 0321,55,F,W,101.0,STREET,,,IC,Invest Cont,330.0,,,,11100    LOUISE                       AV,,34.2721,-118.5109
221308777,03/29/2022 12:00:00 AM,03/29/2022 12:00:00 AM,1020,13,Newton,1371,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0913,49,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740.0,,,,100 W  54TH                         ST,,33.9933,-118.274
240606117,02/14/2024 12:00:00 AM,02/13/2024 12:00:00 AM,1145,6,Hollywood,645,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,27,F,W,503.0,HOTEL,,,IC,Invest Cont,341.0,,,,7000    HOLLYWOOD                    BL,,34.1015,-118.3417
220617569,10/16/2022 12:00:00 AM,10/16/2022 12:00:00 AM,2021,6,Hollywood,648,1,210,ROBBERY,0945 0325 1822 0216 0400 0334 0432,0,X,X,405.0,CLOTHING STORE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,,,,5500 W  SUNSET                       BL,,34.1,-118.3113
220317899,10/04/2022 12:00:00 AM,10/04/2022 12:00:00 AM,915,3,Southwest,315,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0907 1402 1606 0329 1300 1822 0344 0385,28,F,H,101.0,STREET,,,AA,Adult Arrest,331.0,,,,2100 W  ADAMS                        BL,,34.0327,-118.312
231907782,04/07/2023 12:00:00 AM,04/05/2023 12:00:00 AM,1800,19,Mission,1994,2,354,THEFT OF IDENTITY,0930 1822,37,F,W,101.0,STREET,,,IC,Invest Cont,354.0,998.0,,,14800    ROSCOE                       BL,,34.2215,-118.4553
211006487,03/23/2021 12:00:00 AM,03/22/2021 12:00:00 AM,1900,10,West Valley,1017,1,310,BURGLARY,1822 1414 1420 0321 0344 0202 0216 0358,30,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,17100    CANTLAY                      ST,,34.2021,-118.5068
232009844,04/21/2023 12:00:00 AM,04/20/2023 12:00:00 AM,1837,20,Olympic,2076,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325 0104 1309 1822,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,442.0,,,,1800 S  VERMONT                      AV,,34.0436,-118.296
231416568,08/31/2023 12:00:00 AM,08/31/2023 12:00:00 AM,830,14,Pacific,1464,1,210,ROBBERY,1300 1822 0344 0312,59,F,W,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,210.0,,,,DISCOVERY CR,SEAWALK                      DR,33.9759,-118.4156
232008941,04/29/2023 12:00:00 AM,04/28/2023 12:00:00 AM,2315,20,Olympic,2038,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0448 0444 1822,31,F,H,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440.0,,,,3100    WILSHIRE                     BL,,34.0618,-118.2891
231414253,07/09/2023 12:00:00 AM,07/05/2023 12:00:00 AM,2250,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,32,F,O,212.0,TRANSPORTATION FACILITY (AIRPORT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341.0,,,,300    WORLD                        WY,,33.9455,-118.4001
231606559,03/23/2023 12:00:00 AM,03/22/2023 12:00:00 AM,1858,16,Foothill,1602,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1258 2024 0443 2040 0906,13,F,H,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,11700    DRONFIELD                    AV,,34.2826,-118.4095
241711059,07/09/2024 12:00:00 AM,07/08/2024 12:00:00 AM,945,17,Devonshire,1764,1,330,BURGLARY FROM VEHICLE,0344 0377,34,M,W,123.0,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330.0,,,,9100    SHIRLEY                      AV,,34.2355,-118.558
201005340,02/01/2020 12:00:00 AM,01/27/2020 12:00:00 AM,2030,10,West Valley,1028,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 1906 0421,49,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956.0,,,,16600    GILMORE                      ST,,34.1876,-118.495
240506345,03/02/2024 12:00:00 AM,03/02/2024 12:00:00 AM,1635,5,Harbor,516,2,624,BATTERY - SIMPLE ASSAULT,0446 1822 0416 1218,55,M,B,118.0,CONSTRUCTION SITE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,1300 N  AVALON                       BL,,33.7868,-118.2658
230109943,04/05/2023 12:00:00 AM,04/05/2023 12:00:00 AM,820,1,Central,176,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0432 0443 0913 1202 1252,67,M,H,101.0,STREET,511.0,VERBAL THREAT,AO,Adult Other,930.0,,,,800    WALL                         ST,,34.0401,-118.2504
221419317,11/25/2022 12:00:00 AM,11/25/2022 12:00:00 AM,2130,14,Pacific,1467,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,6000 W  CENTER                       DR,,33.9758,-118.3886
221306186,02/12/2022 12:00:00 AM,02/11/2022 12:00:00 AM,2050,13,Newton,1321,2,624,BATTERY - SIMPLE ASSAULT,1822 0903 2055 0910 0400 1514,42,F,B,801.0,MTA BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,BROADWAY,WASHINGTON,34.0314,-118.2657
240506783,03/13/2024 12:00:00 AM,03/12/2024 12:00:00 AM,1800,5,Harbor,528,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,AA,Adult Arrest,510.0,,,,1000 E  M                            ST,,33.7892,-118.2502
240806814,03/11/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1430,8,West LA,835,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,440.0,,,,1800 S  SEPULVEDA                    BL,,34.0459,-118.4429
221613690,10/27/2022 12:00:00 AM,10/27/2022 12:00:00 AM,1,16,Foothill,1641,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,13400    TERRA BELLA                  ST,,34.2537,-118.4247
230804465,01/12/2023 12:00:00 AM,01/11/2023 12:00:00 AM,1800,8,West LA,886,1,330,BURGLARY FROM VEHICLE,0344 1822 1609,66,M,O,101.0,STREET,,,IC,Invest Cont,330.0,,,,9700 W  PICO                         BL,,34.0475,-118.4032
220212207,06/21/2022 12:00:00 AM,06/21/2022 12:00:00 AM,800,2,Rampart,279,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0446 0334 0432 0411 1218 1822 2047,45,F,W,103.0,ALLEY,205.0,KITCHEN KNIFE,IC,Invest Cont,230.0,,,,1000    BLAINE                       ST,,34.047,-118.2703
210414523,11/03/2021 12:00:00 AM,11/02/2021 12:00:00 AM,2345,4,Hollenbeck,464,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1814 2000 0400 0444,24,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,200 N  BREED                        ST,,34.0456,-118.2101
232107766,04/11/2023 12:00:00 AM,04/05/2023 12:00:00 AM,1915,21,Topanga,2148,1,330,BURGLARY FROM VEHICLE,0344 1307,20,F,B,228.0,BOWLING ALLEY*,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,,,,20100    VANOWEN                      ST,,34.1938,-118.571
211904919,01/26/2021 12:00:00 AM,01/25/2021 12:00:00 AM,2030,19,Mission,1912,2,888,TRESPASSING,0400,58,M,H,121.0,YARD (RESIDENTIAL/BUSINESS),,,AO,Adult Other,888.0,,,,13700    DE GARMO                     AV,,34.3211,-118.4706
230811384,06/07/2023 12:00:00 AM,06/07/2023 12:00:00 AM,1211,8,West LA,881,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,84,F,C,402.0,MARKET,,,IC,Invest Cont,440.0,,,,11700 W  OLYMPIC                      BL,,34.0342,-118.4478
200804869,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,5,8,West LA,882,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913,24,F,W,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,901.0,,,,11500    LA GRANGE                    AV,,34.0393,-118.4465
211316589,09/28/2021 12:00:00 AM,09/28/2021 12:00:00 AM,1243,13,Newton,1385,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0104,0,M,W,203.0,OTHER BUSINESS,,,IC,Invest Cont,343.0,,,,5800 S  CENTRAL                      AV,,33.9822,-118.2565
202014887,09/20/2020 12:00:00 AM,09/20/2020 12:00:00 AM,650,20,Olympic,2023,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1821 1241 2001 0432 0305 0448 0419 0319 0429,56,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,400 S  HARVARD                      BL,,34.0654,-118.3041
222117906,12/18/2022 12:00:00 AM,12/03/2022 12:00:00 AM,2130,21,Topanga,2145,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203.0,OTHER BUSINESS,,,AA,Adult Arrest,668.0,,,,6600    TOPANGA CANYON               BL,,34.1923,-118.6104
211916490,12/08/2021 12:00:00 AM,12/02/2021 12:00:00 AM,1505,19,Mission,1908,2,354,THEFT OF IDENTITY,0922,24,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,13300    HERRON                       ST,,34.3174,-118.4239
201220904,09/18/2020 12:00:00 AM,09/12/2020 12:00:00 AM,800,12,77th Street,1263,2,662,"BUNCO, GRAND THEFT",1202 0701 0800 1822,73,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662.0,,,,1900 W  81ST                         ST,,33.9655,-118.3134
221018269,12/31/2022 12:00:00 AM,12/31/2022 12:00:00 AM,200,10,West Valley,1023,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,AO,Adult Other,510.0,,,,19200    HAMLIN                       ST,,34.1892,-118.5515
230407118,04/05/2023 12:00:00 AM,04/01/2023 12:00:00 AM,200,4,Hollenbeck,451,1,352,PICKPOCKET,0344,25,F,H,213.0,WAREHOUSE,,,IC,Invest Cont,352.0,,,,100 N  MYERS                        ST,,34.048,-118.2288
242009455,06/06/2024 12:00:00 AM,06/05/2024 12:00:00 AM,2024,20,Olympic,2041,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0913 2028 0344,0,X,X,301.0,GAS STATION,,,IC,Invest Cont,442.0,,,,4100 W  OLYMPIC                      BL,,34.0543,-118.3219
220320665,11/22/2022 12:00:00 AM,11/22/2022 12:00:00 AM,2210,3,Southwest,375,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 1309 1251 0360,6,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627.0,,,,1600 W  38TH                         ST,,34.0174,-118.3089
220514116,09/24/2022 12:00:00 AM,09/24/2022 12:00:00 AM,2115,5,Harbor,504,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0202 0522 1822 1258,10,F,H,203.0,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812.0,860.0,,,19500    NORMANDIE                    AV,,33.8542,-118.2992
211314015,08/09/2021 12:00:00 AM,08/09/2021 12:00:00 AM,1020,13,Newton,1363,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0329 1243 1813 0447,42,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,4800    AVALON                       BL,,33.9997,-118.2652
221609127,06/05/2022 12:00:00 AM,06/03/2022 12:00:00 AM,2100,16,Foothill,1656,1,510,VEHICLE - STOLEN,,0,,,707.0,GARAGE/CARPORT,,,IC,Invest Cont,510.0,,,,8600    FOOTHILL                     BL,,34.2597,-118.3201
231821292,12/26/2023 12:00:00 AM,12/26/2023 12:00:00 AM,1520,18,Southeast,1844,2,901,VIOLATION OF RESTRAINING ORDER,1202 2038 0913,71,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901.0,,,,11300    BELHAVEN                     AV,,33.9319,-118.2556
211109454,06/10/2021 12:00:00 AM,06/08/2021 12:00:00 AM,2333,11,Northeast,1183,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 0421,24,M,H,733.0,BAR/SPORTS BAR (OPEN DAY & NIGHT),,,AO,Adult Other,956.0,,,,MONTANA                      ST,GLENDALE                     BL,34.0797,-118.2601
231818610,10/29/2023 12:00:00 AM,10/27/2023 12:00:00 AM,2100,18,Southeast,1844,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,800 E  111TH                        DR,,33.9337,-118.2593
221905137,01/31/2022 12:00:00 AM,01/30/2022 12:00:00 AM,2100,19,Mission,1981,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,CHASE                        ST,SEPULVEDA                    BL,34.2247,-118.4677
220808515,04/21/2022 12:00:00 AM,04/21/2022 12:00:00 AM,1106,8,West LA,839,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,24,M,W,707.0,GARAGE/CARPORT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,745.0,,,,10200    SANTA MONICA                 BL,,34.0611,-118.4184
200407760,04/12/2020 12:00:00 AM,04/10/2020 12:00:00 AM,1000,4,Hollenbeck,411,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,2200    HUMBOLDT                     ST,,34.0783,-118.2205
211613265,11/09/2021 12:00:00 AM,11/08/2021 12:00:00 AM,430,16,Foothill,1656,1,310,BURGLARY,0325 1602,0,M,O,202.0,LIQUOR STORE,,,IC,Invest Cont,310.0,,,,7800    FOOTHILL                     BL,,34.2591,-118.3027
221217941,08/19/2022 12:00:00 AM,08/17/2022 12:00:00 AM,1830,12,77th Street,1259,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0400 1822 1251 0344 0346 0305 2024 1259,17,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,341.0,,,,7600 S  SAN PEDRO                    ST,,33.9713,-118.2696
240316876,12/08/2024 12:00:00 AM,12/06/2024 12:00:00 AM,1800,3,Southwest,338,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,101.0,STREET,,,IC,Invest Cont,522.0,,,,3100    MCCLINTOCK                   AV,,34.0274,-118.285
221716951,12/02/2022 12:00:00 AM,12/01/2022 12:00:00 AM,2200,17,Devonshire,1752,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1608 1822,33,F,W,707.0,GARAGE/CARPORT,,,IC,Invest Cont,420.0,,,,20800    LASSEN                       ST,,34.2536,-118.5913
240604786,01/05/2024 12:00:00 AM,01/05/2024 12:00:00 AM,621,6,Hollywood,628,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1501,24,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,1900    CHEREMOYA                    AV,,34.1052,-118.3205
200211594,06/20/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1700,2,Rampart,249,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0352,28,F,O,707.0,GARAGE/CARPORT,,,IC,Invest Cont,331.0,,,,600    SAINT PAUL                   AV,,34.0535,-118.2609
220213538,07/18/2022 12:00:00 AM,07/18/2022 12:00:00 AM,1515,2,Rampart,256,1,210,ROBBERY,0906 0342 2004 0416 0344 1822 1218,24,M,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210.0,,,,BONNIE BRAE,WILSHIRE,34.0569,-118.2736
232015180,09/08/2023 12:00:00 AM,09/08/2023 12:00:00 AM,430,20,Olympic,2026,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0408 0416 1813 1206 0444 0432,23,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236.0,,,,400 S  CATALINA                     ST,,34.0672,-118.2954
231210178,04/14/2023 12:00:00 AM,04/13/2023 12:00:00 AM,1205,12,77th Street,1249,1,310,BURGLARY,0321 0329 0344 1608 1822,22,X,X,708.0,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,310.0,,,,6300 S  FIGUEROA                     ST,,33.9824,-118.2827
220809832,05/19/2022 12:00:00 AM,05/17/2022 12:00:00 AM,1559,8,West LA,887,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0394 0352,35,M,J,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,9300    KINCARDINE                   AV,,34.0435,-118.394
242004891,01/09/2024 12:00:00 AM,01/08/2024 12:00:00 AM,1800,20,Olympic,2031,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 2032,42,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440.0,,,,4000 W  8TH                          ST,,34.0599,-118.3139
231220103,09/24/2023 12:00:00 AM,09/23/2023 12:00:00 AM,2200,12,77th Street,1273,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0913 0416,37,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,,,,1400 W  90TH                         ST,,33.9559,-118.3003
210804453,01/14/2021 12:00:00 AM,01/14/2021 12:00:00 AM,1509,8,West LA,839,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1822 0325 0344 1414,0,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,343.0,,,,10200    SANTA MONICA                 BL,,34.06,-118.42
211407182,02/25/2021 12:00:00 AM,02/24/2021 12:00:00 AM,2300,14,Pacific,1434,1,510,VEHICLE - STOLEN,,0,,,707.0,GARAGE/CARPORT,,,AO,Adult Other,510.0,,,,13000    VENICE                       BL,,33.9978,-118.4456
221712778,08/27/2022 12:00:00 AM,08/26/2022 12:00:00 AM,1200,17,Devonshire,1793,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,19000    PARTHENIA                    ST,,34.2282,-118.547
230126455,12/13/2023 12:00:00 AM,12/13/2023 12:00:00 AM,2230,1,Central,119,2,888,TRESPASSING,0910 1501,0,X,X,900.0,MTA - RED LINE - UNION STATION,,,IC,Invest Cont,888.0,,,,00    GATEWAY PLZ,,34.0547,-118.2335
221707874,04/18/2022 12:00:00 AM,04/18/2022 12:00:00 AM,1740,17,Devonshire,1735,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0378 1309 0352 0325,0,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,10800    ZELZAH                       AV,,34.2661,-118.5234
221225971,12/24/2022 12:00:00 AM,12/22/2022 12:00:00 AM,1335,12,77th Street,1263,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0329 0344 0385 1822,38,F,W,101.0,STREET,,,IC,Invest Cont,331.0,,,,2000 W  84TH                         PL,,33.9618,-118.3134
211105422,02/11/2021 12:00:00 AM,02/10/2021 12:00:00 AM,1700,11,Northeast,1177,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,3200 N  FIGUEROA                     ST,,34.0884,-118.2258
230606093,02/19/2023 12:00:00 AM,02/19/2023 12:00:00 AM,1,6,Hollywood,647,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 1822 0416 0447 1501 1266,41,M,W,733.0,BAR/SPORTS BAR (OPEN DAY & NIGHT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,,,,1600 N  EL CENTRO                    AV,,34.0998,-118.3237
220804067,12/12/2021 12:00:00 AM,12/12/2021 12:00:00 AM,100,8,West LA,855,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0385 1822,27,M,H,101.0,STREET,,,IC,Invest Cont,420.0,,,,1600    CAMDEN                       AV,,34.0501,-118.4439
201518394,12/07/2020 12:00:00 AM,12/04/2020 12:00:00 AM,2220,15,N Hollywood,1566,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329 1309,27,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,745.0,,,,10900    MOORPARK                     ST,,34.1504,-118.3679
221611347,08/11/2022 12:00:00 AM,08/11/2022 12:00:00 AM,1830,16,Foothill,1695,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 0329 1300 1609,26,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,745.0,,,,11100    LULL                         ST,,34.2093,-118.3725
211612788,10/25/2021 12:00:00 AM,10/25/2021 12:00:00 AM,1130,16,Foothill,1622,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,AA,Adult Arrest,510.0,,,,LAUREL CANYON                BL,PAXTON                       ST,34.2652,-118.4389
221816246,08/23/2022 12:00:00 AM,07/02/2022 12:00:00 AM,1204,18,Southeast,1841,2,354,THEFT OF IDENTITY,0100 1822 0922,30,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,10900 S  FIGUEROA                     ST,,33.9367,-118.2871
232012763,07/13/2023 12:00:00 AM,07/13/2023 12:00:00 AM,200,20,Olympic,2024,1,330,BURGLARY FROM VEHICLE,1822 1609 0321 1307,25,M,A,101.0,STREET,,,IC,Invest Cont,330.0,,,,WILSHIRE,KINGSLEY,34.0617,-118.3028
230111026,04/21/2023 12:00:00 AM,04/21/2023 12:00:00 AM,1700,1,Central,156,2,860,BATTERY WITH SEXUAL CONTACT,0448 0522 0913 0531,53,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,,,,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
200712481,08/05/2020 12:00:00 AM,08/05/2020 12:00:00 AM,2230,7,Wilshire,702,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,23,F,H,108.0,PARKING LOT,,,IC,Invest Cont,745.0,,,,7800 W  MELROSE                      AV,,34.0838,-118.3595
241505625,02/01/2024 12:00:00 AM,01/31/2024 12:00:00 AM,2230,15,N Hollywood,1557,1,310,BURGLARY,,0,M,O,740.0,OTHER PLACE OF WORSHIP,,,IC,Invest Cont,310.0,,,,10600    MAGNOLIA                     BL,,34.1649,-118.3615
211313199,07/24/2021 12:00:00 AM,07/23/2021 12:00:00 AM,2339,13,Newton,1307,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,27,F,O,116.0,OTHER/OUTSIDE,,,IC,Invest Cont,341.0,,,,700 S  ALAMEDA                      ST,,34.0349,-118.2436
